gene_symbol,chr,start,end,strand,biotype,gene_id
,18,74128370,74135623,1,lncRNA,ENSG00000301994
,18,10446606,10453741,1,lncRNA,ENSG00000301998
,18,43778088,43787829,-1,lncRNA,ENSG00000302004
,18,48794227,48797982,-1,lncRNA,ENSG00000302008
LINC01909,18,70335249,70399103,1,lncRNA,ENSG00000266258
,18,10604646,10605294,-1,lncRNA,ENSG00000302024
LIVAR,18,70335496,70337337,-1,lncRNA,ENSG00000266304
,18,62616362,62629496,1,lncRNA,ENSG00000302050
,18,79872448,79882776,-1,lncRNA,ENSG00000302157
,18,61047920,61053587,1,lncRNA,ENSG00000302158
,18,40437862,40440963,1,lncRNA,ENSG00000302193
,18,73837227,73867982,1,lncRNA,ENSG00000302257
,18,73851663,73853709,1,lncRNA,ENSG00000302273
CDH2-AS1,18,27921459,27963696,1,lncRNA,ENSG00000227279
,18,73860370,73861042,-1,lncRNA,ENSG00000302283
,18,50440718,50441542,-1,lncRNA,ENSG00000302292
LINC02582,18,73324757,73392162,1,lncRNA,ENSG00000261780
,18,73283977,73292458,1,lncRNA,ENSG00000302390
,18,73690165,73715889,1,lncRNA,ENSG00000302392
,18,73320040,73331534,-1,lncRNA,ENSG00000302404
,18,73525972,73530031,-1,lncRNA,ENSG00000302415
,18,5132528,5133759,1,lncRNA,ENSG00000302416
,18,74895464,74906292,-1,lncRNA,ENSG00000302419
,18,79787027,79791432,1,lncRNA,ENSG00000266924
,18,66376914,66393983,1,lncRNA,ENSG00000302507
,18,5540518,5570944,1,lncRNA,ENSG00000264000
,18,10638933,10643247,-1,lncRNA,ENSG00000302566
,18,11159214,11187770,-1,lncRNA,ENSG00000302569
,18,11174070,11200735,1,lncRNA,ENSG00000302581
,18,500495,501512,1,lncRNA,ENSG00000302603
,18,70411952,70430292,-1,lncRNA,ENSG00000302648
,18,70422540,70426139,1,lncRNA,ENSG00000302666
,18,61472229,61476501,1,lncRNA,ENSG00000302809
,18,61432974,61434746,-1,lncRNA,ENSG00000302831
,18,833914,839138,-1,lncRNA,ENSG00000302862
,18,50854210,50854539,1,lncRNA,ENSG00000302869
,18,11283208,11284003,-1,lncRNA,ENSG00000302920
LINC01908,18,27223442,27346184,1,lncRNA,ENSG00000265374
,18,22210044,22211761,-1,lncRNA,ENSG00000303093
,18,27305110,27595164,-1,lncRNA,ENSG00000264151
,18,79610746,79615586,1,lncRNA,ENSG00000267409
,18,57780591,57895643,1,lncRNA,ENSG00000303117
,18,7740305,7754831,-1,lncRNA,ENSG00000266767
ZNF516-AS1,18,76490989,76493920,1,lncRNA,ENSG00000265778
,18,76492532,76493007,-1,lncRNA,ENSG00000303238
LINC01901,18,39840296,39924868,-1,lncRNA,ENSG00000267413
,18,6683335,6707414,1,lncRNA,ENSG00000303265
LINC01902,18,39799745,39896298,1,lncRNA,ENSG00000283503
,18,39742070,39773375,1,lncRNA,ENSG00000303294
,18,39655619,39665494,1,lncRNA,ENSG00000286559
,18,74172905,74187064,1,lncRNA,ENSG00000303326
,18,74464410,74468707,-1,lncRNA,ENSG00000287689
,18,399545,400465,1,lncRNA,ENSG00000303421
,18,47990334,47992143,-1,lncRNA,ENSG00000303451
,18,57627850,57630304,-1,lncRNA,ENSG00000303486
,18,58267769,58287482,-1,lncRNA,ENSG00000303495
RBBP8-AS1,18,22609341,22933845,-1,lncRNA,ENSG00000266850
,18,12934516,12947724,-1,lncRNA,ENSG00000303517
,18,54853110,54862068,1,lncRNA,ENSG00000303535
RAB27B-AS1,18,54885866,54898107,-1,lncRNA,ENSG00000267112
,18,62633584,62635072,-1,lncRNA,ENSG00000303566
,18,50326352,50375291,-1,lncRNA,ENSG00000303618
,18,50340068,50340835,1,lncRNA,ENSG00000303630
,18,75028220,75071440,-1,lncRNA,ENSG00000278607
,18,61894506,61905617,1,lncRNA,ENSG00000303681
,18,61928706,61933417,1,lncRNA,ENSG00000303698
,18,79544968,79545785,-1,lncRNA,ENSG00000303712
,18,61897418,61901533,-1,lncRNA,ENSG00000303714
,18,22348832,22349508,-1,lncRNA,ENSG00000303759
,18,50974301,51030171,-1,lncRNA,ENSG00000289868
,18,70210821,70250984,-1,lncRNA,ENSG00000303817
,18,64538086,64539174,-1,lncRNA,ENSG00000303945
,18,70464905,70592638,1,lncRNA,ENSG00000288828
,18,70497923,70554132,-1,lncRNA,ENSG00000286642
,18,36660389,36663455,-1,lncRNA,ENSG00000303986
,18,32833417,32938316,1,lncRNA,ENSG00000263765
,18,32855273,32862689,-1,lncRNA,ENSG00000304014
,18,32950613,32957999,1,lncRNA,ENSG00000263450
,18,37921418,37992413,1,lncRNA,ENSG00000286716
,18,69895778,69901589,1,lncRNA,ENSG00000304227
,18,68237100,68535279,-1,lncRNA,ENSG00000287907
LINC01912,18,68258079,68264837,-1,lncRNA,ENSG00000264699
,18,60147367,60157842,-1,lncRNA,ENSG00000304301
,18,77993821,77999363,1,lncRNA,ENSG00000304352
,18,29746714,29921827,-1,lncRNA,ENSG00000304402
KDSR-DT,18,63366400,63381634,1,lncRNA,ENSG00000267390
,18,75391498,75393908,1,lncRNA,ENSG00000304478
,18,78639202,78643100,-1,lncRNA,ENSG00000304553
,18,78637719,78641248,1,lncRNA,ENSG00000304577
,18,34269425,34331582,-1,lncRNA,ENSG00000304612
ST8SIA5-DT,18,46756487,46802449,1,lncRNA,ENSG00000270112
,18,56293096,56296317,1,lncRNA,ENSG00000304721
,18,79779158,79781381,-1,lncRNA,ENSG00000304742
,18,76340345,76349195,-1,lncRNA,ENSG00000304765
,18,3862684,3867923,1,lncRNA,ENSG00000304768
,18,39970422,39979343,1,lncRNA,ENSG00000289833
,18,76050518,76052197,-1,lncRNA,ENSG00000304954
,18,38291371,38293291,1,lncRNA,ENSG00000304999
MIR924HG,18,39113452,39800325,-1,lncRNA,ENSG00000267374
,18,7130940,7134307,-1,lncRNA,ENSG00000305026
,18,39314004,39328009,1,lncRNA,ENSG00000283458
,18,13203774,13216367,-1,lncRNA,ENSG00000267239
,18,39340216,39340767,1,lncRNA,ENSG00000305053
LINC00908,18,76528580,76693637,1,lncRNA,ENSG00000266256
LINC01927,18,76600734,76658718,-1,lncRNA,ENSG00000266312
,18,76506940,76533819,-1,lncRNA,ENSG00000305120
,18,76683494,76687857,-1,lncRNA,ENSG00000305143
,18,76517625,76519746,1,lncRNA,ENSG00000305158
,18,76618762,76620682,-1,lncRNA,ENSG00000305177
,18,76565110,76565865,-1,lncRNA,ENSG00000305192
,18,72247520,72295101,1,lncRNA,ENSG00000305222
,18,38466508,38490283,-1,lncRNA,ENSG00000305237
,18,10031272,10032600,-1,lncRNA,ENSG00000305339
,18,75129018,75131326,1,lncRNA,ENSG00000305343
,18,9986366,9987849,1,lncRNA,ENSG00000305350
,18,30419596,30420365,1,lncRNA,ENSG00000305381
,18,74731558,74741038,-1,lncRNA,ENSG00000305384
,18,60067472,60069076,-1,lncRNA,ENSG00000305409
,18,50878209,50878990,-1,lncRNA,ENSG00000305450
,18,44658448,44672067,-1,lncRNA,ENSG00000305579
,18,44655884,44661092,1,lncRNA,ENSG00000305598
DLGAP1-AS6,18,3653030,3656282,1,lncRNA,ENSG00000266401
,18,28638714,28802864,1,lncRNA,ENSG00000265994
,18,10203198,10204246,1,lncRNA,ENSG00000305645
,18,23105257,23110703,1,lncRNA,ENSG00000305653
,18,50474061,50522148,1,lncRNA,ENSG00000305668
DSG1-AS1,18,31327577,31426995,-1,lncRNA,ENSG00000266729
,18,10377434,10379129,-1,lncRNA,ENSG00000305719
,18,38591630,38593845,-1,lncRNA,ENSG00000305723
DSG2-AS1,18,31542146,31556948,-1,lncRNA,ENSG00000264859
CTDP1-DT,18,79638928,79679745,-1,lncRNA,ENSG00000178412
,18,37565262,37762131,1,lncRNA,ENSG00000285940
,18,37624349,37654408,-1,lncRNA,ENSG00000305928
,18,5050022,5058495,-1,lncRNA,ENSG00000305940
,18,37273650,37276751,1,lncRNA,ENSG00000267202
,18,77411801,77415510,1,lncRNA,ENSG00000305981
,18,76162343,76255322,-1,lncRNA,ENSG00000266743
,18,60637957,60654623,1,lncRNA,ENSG00000290562
,18,44679156,44679542,1,lncRNA,ENSG00000305992
,18,46154498,46155911,-1,lncRNA,ENSG00000306018
,18,75087127,75088052,1,lncRNA,ENSG00000306029
LINC01893,18,76209422,76221725,1,lncRNA,ENSG00000264260
,18,75432697,75455628,-1,lncRNA,ENSG00000266774
,18,28874468,28942449,1,lncRNA,ENSG00000306092
,18,47996074,48008614,-1,lncRNA,ENSG00000306115
,18,73055994,73086232,-1,lncRNA,ENSG00000306127
,18,46429217,46433576,-1,lncRNA,ENSG00000306152
,18,78604694,78607338,-1,lncRNA,ENSG00000306158
,18,78794587,78797118,-1,lncRNA,ENSG00000266273
,18,78795673,78796673,1,lncRNA,ENSG00000306209
,18,66682724,66683080,-1,lncRNA,ENSG00000306275
,18,75291880,75297975,-1,lncRNA,ENSG00000306310
LDLRAD4-AS1,18,13419421,13427480,-1,lncRNA,ENSG00000267690
,18,67034076,67043393,-1,lncRNA,ENSG00000306445
,18,66866371,66961135,1,lncRNA,ENSG00000306488
,18,9664322,9669161,-1,lncRNA,ENSG00000306548
LINC01029,18,77924025,77993759,-1,lncRNA,ENSG00000265843
THOC1-DT,18,267616,293040,1,lncRNA,ENSG00000263884
,18,37734416,37774706,-1,lncRNA,ENSG00000306670
,18,78480549,78484867,1,lncRNA,ENSG00000265644
,18,76054833,76056608,-1,lncRNA,ENSG00000306824
,18,30676216,30714482,1,lncRNA,ENSG00000266196
,18,76697553,76703343,1,lncRNA,ENSG00000306934
TWSG1-DT,18,9287952,9334558,-1,lncRNA,ENSG00000264964
,18,7387903,7394949,1,lncRNA,ENSG00000306989
GATA6-AS2,18,22196784,22205229,-1,lncRNA,ENSG00000266283
,18,10032670,10034194,1,lncRNA,ENSG00000307030
,18,63422633,63423946,1,lncRNA,ENSG00000307035
,18,63422718,63423997,-1,lncRNA,ENSG00000307043
,18,64871603,64992868,-1,lncRNA,ENSG00000286800
,18,64851728,64930885,1,lncRNA,ENSG00000307161
,18,64988623,64993114,1,lncRNA,ENSG00000307183
LINC01896,18,78976398,78979074,-1,lncRNA,ENSG00000263146
ZNF271P,18,35267592,35328390,1,lncRNA,ENSG00000293516
,18,14881113,14902599,1,lncRNA,ENSG00000307340
,18,10261528,10324379,1,lncRNA,ENSG00000287065
,18,22345206,22348539,-1,lncRNA,ENSG00000307527
,18,65506411,65605724,-1,lncRNA,ENSG00000307617
,18,75783348,75785638,1,lncRNA,ENSG00000307624
LINC01255,18,11486205,11540148,1,lncRNA,ENSG00000267252
ZNF407-AS1,18,74582514,74598885,-1,lncRNA,ENSG00000264247
,18,11447738,11490631,-1,lncRNA,ENSG00000267564
,18,24326595,24336237,1,lncRNA,ENSG00000307666
,18,8974228,9102569,-1,lncRNA,ENSG00000288939
,18,9003572,9095916,1,lncRNA,ENSG00000307687
,18,8971624,8998235,1,lncRNA,ENSG00000286765
NDUFV2-AS1,18,9121176,9136645,-1,lncRNA,ENSG00000266053
,18,47705444,47717038,1,lncRNA,ENSG00000307719
,18,9013937,9014305,-1,lncRNA,ENSG00000307733
,18,76262219,76263061,-1,lncRNA,ENSG00000307736
,18,54514317,54535442,1,lncRNA,ENSG00000307805
,18,70205773,70210282,1,lncRNA,ENSG00000287646
,18,57760516,57764098,1,lncRNA,ENSG00000307852
,18,74425213,74426452,1,lncRNA,ENSG00000307872
,18,61011113,61017958,-1,lncRNA,ENSG00000307890
,18,47668129,47694984,1,lncRNA,ENSG00000307900
ZNF236-DT,18,76794732,76822295,-1,lncRNA,ENSG00000264278
AQP4-AS1,18,26655505,27190698,1,lncRNA,ENSG00000260372
,18,76787608,76797221,1,lncRNA,ENSG00000308029
PCAT18,18,26658954,26703783,-1,lncRNA,ENSG00000265369
,18,26708452,26754134,-1,lncRNA,ENSG00000308074
,18,26546746,26556043,1,lncRNA,ENSG00000308088
,18,34656214,34659832,-1,lncRNA,ENSG00000308096
,18,77621922,77650973,-1,lncRNA,ENSG00000286727
DTNA-AS1,18,34736393,34767663,-1,lncRNA,ENSG00000268873
,18,13133029,13134267,-1,lncRNA,ENSG00000308147
,18,706473,707668,1,lncRNA,ENSG00000265490
,18,812377,814112,1,lncRNA,ENSG00000273355
,18,45383259,45384418,1,lncRNA,ENSG00000308274
,18,63208360,63258279,1,lncRNA,ENSG00000308299
,18,33749077,33756376,-1,lncRNA,ENSG00000308308
DLGAP1-AS5,18,4264602,4295405,1,lncRNA,ENSG00000261520
,18,28375690,28377860,-1,lncRNA,ENSG00000308347
,18,26132811,26133823,-1,lncRNA,ENSG00000308358
NETO1-DT,18,72866720,72881404,1,lncRNA,ENSG00000263958
MIR4527HG,18,47285659,47594550,1,lncRNA,ENSG00000267761
,18,21110902,21209007,1,lncRNA,ENSG00000308413
,18,35344061,35347898,1,lncRNA,ENSG00000308423
GREB1L-DT,18,21140441,21242796,-1,lncRNA,ENSG00000265984
,18,26407972,26409346,-1,lncRNA,ENSG00000308449
,18,21131321,21131984,-1,lncRNA,ENSG00000308461
,18,7362007,7363328,1,lncRNA,ENSG00000308529
,18,77087267,77093446,1,lncRNA,ENSG00000275178
MBP-AS1,18,76974690,76984162,1,lncRNA,ENSG00000266844
,18,77062548,77065313,-1,lncRNA,ENSG00000308562
,18,77042784,77044814,1,lncRNA,ENSG00000287680
,18,77056989,77057706,1,lncRNA,ENSG00000308597
,18,63936081,63937307,-1,lncRNA,ENSG00000308703
,18,63936269,63937357,1,lncRNA,ENSG00000308720
,18,79001284,79047765,-1,lncRNA,ENSG00000308736
PPP4R1-AS1,18,9613521,9619370,1,lncRNA,ENSG00000263627
,18,50862559,50872270,1,lncRNA,ENSG00000308800
,18,75581517,75583560,1,lncRNA,ENSG00000308849
,18,37668124,37669874,-1,lncRNA,ENSG00000308885
LINC02564,18,11103,44206,1,lncRNA,ENSG00000262352
,18,14116,36260,-1,lncRNA,ENSG00000263305
,18,76708842,76727999,1,lncRNA,ENSG00000308933
,18,71215618,71237158,-1,lncRNA,ENSG00000265484
,18,13416654,13418570,-1,lncRNA,ENSG00000309083
,18,10555592,10562728,1,lncRNA,ENSG00000309112
,18,77147219,77147731,-1,lncRNA,ENSG00000309160
LINC02837,18,49499310,49527531,1,lncRNA,ENSG00000264464
,18,48965074,49021846,-1,lncRNA,ENSG00000309250
DYM-AS1,18,49021705,49048610,1,lncRNA,ENSG00000264269
,18,7511753,7568006,-1,lncRNA,ENSG00000309267
,18,49116265,49126479,1,lncRNA,ENSG00000265128
,18,79340258,79347757,-1,lncRNA,ENSG00000267015
,18,48991166,48994417,1,lncRNA,ENSG00000309293
,18,49447464,49451831,1,lncRNA,ENSG00000287518
,18,47443187,47471064,-1,lncRNA,ENSG00000309367
,18,7454696,7463211,1,lncRNA,ENSG00000309431
,18,7455840,7461232,-1,lncRNA,ENSG00000286126
,18,75155515,75168162,-1,lncRNA,ENSG00000309575
,18,43624575,43718500,-1,lncRNA,ENSG00000309596
,18,75171092,75180217,1,lncRNA,ENSG00000309603
,18,75165479,75168298,1,lncRNA,ENSG00000309619
,18,75184199,75186186,1,lncRNA,ENSG00000309639
,18,75168745,75169551,-1,lncRNA,ENSG00000309669
,18,77162583,77235430,1,lncRNA,ENSG00000265844
,18,77211359,77251009,-1,lncRNA,ENSG00000309801
,18,77162278,77168999,-1,lncRNA,ENSG00000309823
LINC01924,18,64041555,64423601,1,lncRNA,ENSG00000267134
LINC00305,18,64079989,64153377,-1,lncRNA,ENSG00000179676
,18,13163929,13165721,-1,lncRNA,ENSG00000309896
LINC01630,18,51346249,51643939,1,lncRNA,ENSG00000227115
,18,45246156,45249216,1,lncRNA,ENSG00000309966
,18,73103205,73124346,-1,lncRNA,ENSG00000309981
,18,22453736,22458343,1,lncRNA,ENSG00000310013
,18,50298078,50313595,1,lncRNA,ENSG00000267695
,18,50296402,50298088,-1,lncRNA,ENSG00000310177
,18,50306637,50307865,-1,lncRNA,ENSG00000310192
,18,76003525,76005969,-1,lncRNA,ENSG00000310221
,18,31203854,31227594,-1,lncRNA,ENSG00000310241
,18,76096278,76130398,-1,lncRNA,ENSG00000310300
,18,76122954,76145259,1,lncRNA,ENSG00000263547
,18,74292213,74298999,1,lncRNA,ENSG00000286529
LINC02864,18,73150105,73264533,-1,lncRNA,ENSG00000263711
TCF4-AS2,18,55492058,55496563,1,lncRNA,ENSG00000267402
GREB1L-AS1,18,21379927,21451062,-1,lncRNA,ENSG00000265751
,18,21673628,21682561,1,lncRNA,ENSG00000265656
PPIAP14,18,5002759,5003254,-1,transcribed_processed_pseudogene,ENSG00000264775
,18,4775054,5004647,-1,lncRNA,ENSG00000266268
FAM32DP,18,67707929,67708246,-1,transcribed_processed_pseudogene,ENSG00000265472
,18,67672221,67767063,-1,lncRNA,ENSG00000263594
WBP2P1,18,25016434,25017204,-1,transcribed_processed_pseudogene,ENSG00000229248
LINC01894,18,24932060,25016751,-1,lncRNA,ENSG00000264345
,18,12056676,12057822,-1,transcribed_processed_pseudogene,ENSG00000212712
,18,12005586,12076596,-1,lncRNA,ENSG00000293189
SDHDP1,18,12101997,12102470,-1,transcribed_processed_pseudogene,ENSG00000267162
,18,12098965,12102365,-1,lncRNA,ENSG00000302065
FGF7P1,18,14888709,14890086,-1,transcribed_unprocessed_pseudogene,ENSG00000264061
,18,14887773,14917438,-1,lncRNA,ENSG00000307328
SMUG1P1,18,49650350,49651160,1,transcribed_processed_pseudogene,ENSG00000267444
,18,49612862,49740184,1,lncRNA,ENSG00000310339
NF1P5,18,14153001,14157342,-1,transcribed_processed_pseudogene,ENSG00000175319
RPL23AP77,18,23709825,23710287,-1,transcribed_processed_pseudogene,ENSG00000267301
,18,23710173,23719599,-1,lncRNA,ENSG00000306094
HNRNPA1P7,18,32412214,32413176,-1,transcribed_processed_pseudogene,ENSG00000215492
,18,32411490,32413236,-1,lncRNA,ENSG00000301917
,18,61545786,61749101,-1,lncRNA,ENSG00000267175
LINC01887,18,10611459,10629249,-1,lncRNA,ENSG00000266604
,18,1509013,2049514,1,lncRNA,ENSG00000266602
,18,55589880,55866550,1,lncRNA,ENSG00000267284
,18,10379374,10422360,1,lncRNA,ENSG00000287563
LINC01387,18,6413730,6590653,1,lncRNA,ENSG00000265944
,18,11309931,11431995,-1,lncRNA,ENSG00000267051
,18,11619289,11670223,-1,lncRNA,ENSG00000291183
ATP8B1-AS1,18,57629870,57738678,1,lncRNA,ENSG00000267040
,18,76232927,76260283,1,lncRNA,ENSG00000266014
,18,13938360,13992828,-1,lncRNA,ENSG00000295149
,18,13998343,14029582,1,lncRNA,ENSG00000294733
ZNF519-AS1,18,14089919,14091019,1,lncRNA,ENSG00000267150
,18,14156243,14179217,-1,lncRNA,ENSG00000304185
ANKRD20A5P,18,14178898,14221558,1,lncRNA,ENSG00000293697
CYP4F35P,18,14225224,14342525,1,lncRNA,ENSG00000290461
,18,14429156,14431335,-1,lncRNA,ENSG00000295676
,18,14477955,14499415,-1,lncRNA,ENSG00000293262
,18,14555175,14642555,-1,lncRNA,ENSG00000303474
,18,11947434,11948805,1,lncRNA,ENSG00000306057
LINC02979,18,12031178,12032181,-1,lncRNA,ENSG00000267480
,18,11908712,11909223,1,lncRNA,ENSG00000273141
,18,11909189,11948192,-1,lncRNA,ENSG00000267079
,18,11928838,11929476,1,processed_pseudogene,ENSG00000267661
IMPA2-AS1,18,11993988,11994938,-1,lncRNA,ENSG00000266955
,18,12190839,12224717,1,lncRNA,ENSG00000293190
,18,12228069,12230961,1,lncRNA,ENSG00000294788
,18,12229837,12234698,-1,lncRNA,ENSG00000267247
,18,12234844,12254837,-1,lncRNA,ENSG00000297381
,18,12277724,12279316,-1,lncRNA,ENSG00000289550
,18,12278970,12291612,1,lncRNA,ENSG00000267069
,18,12377676,12403700,1,lncRNA,ENSG00000296872
,18,12417167,12420449,-1,lncRNA,ENSG00000301435
,18,12438890,12448205,1,lncRNA,ENSG00000267199
RNU6-408P,18,29048620,29048719,1,snRNA,ENSG00000251719
,18,29066853,29164101,-1,lncRNA,ENSG00000302813
LINC02879,18,29146316,29173283,1,lncRNA,ENSG00000302833
,18,29256817,29257060,-1,processed_pseudogene,ENSG00000266479
MIR122HG,18,58445788,58453766,1,lncRNA,ENSG00000267391
,18,58460416,58518300,1,lncRNA,ENSG00000296058
,18,58535415,58538552,1,lncRNA,ENSG00000267257
ALPK2-AS1,18,58556990,58566705,1,lncRNA,ENSG00000267579
,18,58600701,58624928,1,lncRNA,ENSG00000296489
LINC03110,18,58658502,58669358,1,lncRNA,ENSG00000275418
MALT1-AS1,18,58670009,58671877,-1,lncRNA,ENSG00000267226
,18,58672613,58780225,-1,lncRNA,ENSG00000267476
LINC01926,18,58808468,58834364,1,lncRNA,ENSG00000267593
,18,58976859,59008531,-1,lncRNA,ENSG00000294809
,18,58996686,59069392,1,lncRNA,ENSG00000293539
,18,59029460,59042257,-1,lncRNA,ENSG00000294828
,18,59050603,59057337,-1,lncRNA,ENSG00000294909
,18,59061746,59070517,-1,lncRNA,ENSG00000294885
,18,59081911,59086554,1,lncRNA,ENSG00000267215
,18,59218855,59220062,-1,lncRNA,ENSG00000295121
,18,59324359,59386824,1,lncRNA,ENSG00000267677
,18,59385982,59409971,-1,lncRNA,ENSG00000299960
,18,59409498,59424171,1,lncRNA,ENSG00000299980
,18,59459072,59465682,1,lncRNA,ENSG00000267000
,18,59516635,59522003,1,lncRNA,ENSG00000306190
,18,59563709,59569370,1,lncRNA,ENSG00000267061
CCBE1-AS1,18,59685820,59690723,1,lncRNA,ENSG00000267269
,18,59696459,59698111,1,lncRNA,ENSG00000267774
,18,59754014,59769478,1,lncRNA,ENSG00000302781
,18,59789503,59790051,-1,lncRNA,ENSG00000294357
,18,59821040,59824461,1,lncRNA,ENSG00000293275
OACYLP,18,58996733,59068514,1,transcribed_unitary_pseudogene,ENSG00000224367
,18,41873505,41901071,-1,lncRNA,ENSG00000300246
,18,41906928,41908270,-1,lncRNA,ENSG00000298700
,18,41819053,41819421,1,processed_pseudogene,ENSG00000225253
,18,42052705,42053030,1,lncRNA,ENSG00000276174
,18,42084262,42115632,-1,lncRNA,ENSG00000287007
,18,42089312,42089752,1,processed_pseudogene,ENSG00000267088
,18,47105946,47108062,1,lncRNA,ENSG00000267724
,18,47263507,47283545,1,lncRNA,ENSG00000287673
MIR4527,18,47380496,47380565,1,miRNA,ENSG00000266582
,18,8312344,8316276,-1,lncRNA,ENSG00000305870
,18,8360818,8367300,-1,lncRNA,ENSG00000266149
,18,8402847,8405161,1,lncRNA,ENSG00000265413
,18,8406761,8406953,-1,lncRNA,ENSG00000263970
COP1P1,18,8412129,8414304,1,processed_pseudogene,ENSG00000266613
RN7SL50P,18,8471831,8472128,1,misc_RNA,ENSG00000242985
THEMIS3P,18,8486997,8513849,1,unitary_pseudogene,ENSG00000229442
,18,8559847,8563365,-1,lncRNA,ENSG00000308633
RAB12-AS1,18,8635179,8636347,-1,lncRNA,ENSG00000266708
,18,8639793,8655619,1,lncRNA,ENSG00000310097
,18,8686870,8691652,1,lncRNA,ENSG00000296523
TOMM20P3,18,8688022,8688410,-1,processed_pseudogene,ENSG00000263935
GACAT2,18,8695856,8707721,-1,lncRNA,ENSG00000265962
Y_RNA,18,8720034,8720132,-1,misc_RNA,ENSG00000252319
,18,8801656,8802305,1,lncRNA,ENSG00000272788
,18,8913999,8919414,1,lncRNA,ENSG00000287719
,18,8934272,8934987,-1,lncRNA,ENSG00000304263
,18,8948897,8958758,1,lncRNA,ENSG00000305251
,18,8951476,8959743,-1,lncRNA,ENSG00000305257
,18,3190397,3247277,1,lncRNA,ENSG00000265399
,18,3232587,3248172,-1,lncRNA,ENSG00000272688
MYL12-AS1,18,3255429,3262261,-1,lncRNA,ENSG00000264235
,18,3267461,3330759,-1,lncRNA,ENSG00000301728
LINC01895,18,3347688,3383532,-1,lncRNA,ENSG00000259256
,18,3424236,3452380,-1,lncRNA,ENSG00000302876
GAPLINC,18,3466200,3487049,1,lncRNA,ENSG00000266835
,18,3283757,3330984,1,lncRNA,ENSG00000266578
,18,46968695,46969912,-1,lncRNA,ENSG00000293284
,18,59885213,59900233,-1,lncRNA,ENSG00000310295
,18,59927329,59945871,1,lncRNA,ENSG00000302789
NFE2L3P1,18,59969438,59971396,1,processed_pseudogene,ENSG00000267497
RN7SL342P,18,59972914,59973207,1,misc_RNA,ENSG00000239398
ENTR1P1,18,60009994,60011143,-1,processed_pseudogene,ENSG00000256704
,18,60010281,60014258,1,lncRNA,ENSG00000267462
SINHCAFP2,18,60016778,60017441,-1,processed_pseudogene,ENSG00000267742
RNU6-567P,18,60018625,60018731,1,snRNA,ENSG00000252555
WDR7-AS1,18,56872668,56873970,-1,lncRNA,ENSG00000267146
,18,56888187,56890756,-1,lncRNA,ENSG00000298431
U3,18,56957270,56957469,1,snoRNA,ENSG00000212539
WDR7-OT1,18,57027832,57038845,1,lncRNA,ENSG00000267225
,18,57038400,57041767,-1,lncRNA,ENSG00000304380
,18,57045828,57051409,1,lncRNA,ENSG00000301823
,18,57046406,57047692,1,lncRNA,ENSG00000286777
,18,57046977,57049051,-1,lncRNA,ENSG00000301841
LINC-ROR,18,57054558,57072119,-1,lncRNA,ENSG00000258609
,18,57136322,57147115,-1,lncRNA,ENSG00000267789
BOD1L2,18,57147087,57150410,1,protein_coding,ENSG00000228075
,18,57161363,57173619,-1,lncRNA,ENSG00000307838
LINC02565,18,57169615,57171194,-1,lncRNA,ENSG00000267726
,18,57231260,57249529,1,lncRNA,ENSG00000304608
RNU6-737P,18,57284602,57284708,-1,snRNA,ENSG00000202240
,18,5197165,5215497,1,lncRNA,ENSG00000285575
LINC00526,18,5232876,5239390,-1,lncRNA,ENSG00000264575
LINC00667,18,5237826,5290609,1,lncRNA,ENSG00000263753
,18,5240255,5241167,-1,processed_pseudogene,ENSG00000265188
,18,2506627,2516348,-1,lncRNA,ENSG00000286975
,18,2636170,2636762,-1,lncRNA,ENSG00000306874
