gene_id	gate_type	complexity_score
ENSG00000259399	INCONSISTENT	2
ENSG00000101082	NULL	-1
ENSG00000227688	NULL	-1
ENSG00000202255	NULL	-1
ENSG00000125901	INCONSISTENT	2
ENSG00000101405	NULL	-1
ENSG00000101200	NULL	-1
ENSG00000263905	NULL	-1
ENSG00000235958	NULL	-1
ENSG00000185019	INCONSISTENT	2
ENSG00000198171	SIMPLE_AND	1
ENSG00000125877	SIMPLE_AND	1
ENSG00000277287	INCONSISTENT	1
ENSG00000201294	NULL	-1
ENSG00000226632	NULL	-1
ENSG00000201346	NULL	-1
ENSG00000274364	NULL	-1
ENSG00000235313	INCONSISTENT	1
ENSG00000230613	INCONSISTENT	2
ENSG00000278276	NULL	-1
ENSG00000201770	NULL	-1
ENSG00000125968	SIMPLE_AND	1
ENSG00000264395	INCONSISTENT	2
ENSG00000131055	NULL	-1
ENSG00000236559	INCONSISTENT	1
ENSG00000281376	INCONSISTENT	2
ENSG00000088325	SIMPLE_AND	1
ENSG00000230801	NULL	-1
ENSG00000101306	NULL	-1
ENSG00000179772	INCONSISTENT	1
ENSG00000171552	SIMPLE_AND	1
ENSG00000283405	NULL	-1
ENSG00000235065	NULL	-1
ENSG00000088970	INCONSISTENT	2
ENSG00000199509	NULL	-1
ENSG00000228604	NULL	-1
ENSG00000232712	NULL	-1
ENSG00000214535	NULL	-1
ENSG00000226875	NULL	-1
ENSG00000275457	INCONSISTENT	2
ENSG00000212555	NULL	-1
ENSG00000125850	INCONSISTENT	1
ENSG00000212232	SIMPLE_AND	1
ENSG00000125871	SIMPLE_AND	1
ENSG00000218902	NULL	-1
ENSG00000229262	INCONSISTENT	1
ENSG00000227343	NULL	-1
ENSG00000252597	NULL	-1
ENSG00000207282	NULL	-1
ENSG00000232943	NULL	-1
ENSG00000266720	NULL	-1
ENSG00000252635	NULL	-1
ENSG00000230010	NULL	-1
ENSG00000199719	NULL	-1
ENSG00000237259	NULL	-1
ENSG00000237282	NULL	-1
ENSG00000232838	INCONSISTENT	2
ENSG00000225988	NULL	-1
ENSG00000125869	NULL	-1
ENSG00000232738	NULL	-1
ENSG00000125818	NULL	-1
ENSG00000215388	NULL	-1
ENSG00000274269	INCONSISTENT	2
ENSG00000101298	INCONSISTENT	2
ENSG00000125775	NULL	-1
ENSG00000274322	INCONSISTENT	2
ENSG00000280162	NULL	-1
ENSG00000229728	NULL	-1
ENSG00000284436	INCONSISTENT	2
ENSG00000196209	NULL	-1
ENSG00000242324	NULL	-1
ENSG00000252103	NULL	-1
ENSG00000125900	NULL	-1
ENSG00000271523	NULL	-1
ENSG00000228438	NULL	-1
ENSG00000276385	NULL	-1
ENSG00000275222	NULL	-1
ENSG00000124104	INCONSISTENT	2
ENSG00000277051	NULL	-1
ENSG00000132801	INCONSISTENT	2
ENSG00000271984	INCONSISTENT	2
ENSG00000100979	SIMPLE_AND	1
ENSG00000285796	INCONSISTENT	2
ENSG00000100982	SIMPLE_AND	1
ENSG00000198026	INCONSISTENT	2
ENSG00000235525	NULL	-1
ENSG00000100985	REPRESSED	1
ENSG00000204044	INCONSISTENT	2
ENSG00000088832	SIMPLE_AND	1
ENSG00000225116	NULL	-1
ENSG00000088836	INCONSISTENT	1
ENSG00000275223	NULL	-1
ENSG00000125967	SIMPLE_AND	1
ENSG00000149609	INCONSISTENT	2
ENSG00000271803	INCONSISTENT	2
ENSG00000101412	INCONSISTENT	2
ENSG00000101417	INCONSISTENT	2
ENSG00000229188	INCONSISTENT	2
ENSG00000230837	NULL	-1
ENSG00000230753	INCONSISTENT	2
ENSG00000101421	SIMPLE_AND	1
ENSG00000240639	NULL	-1
ENSG00000226038	NULL	-1
ENSG00000252193	NULL	-1
ENSG00000242372	SIMPLE_AND	1
ENSG00000252367	INCONSISTENT	2
ENSG00000132646	SIMPLE_AND	1
ENSG00000212517	INCONSISTENT	2
ENSG00000101290	INCONSISTENT	2
ENSG00000225022	NULL	-1
ENSG00000101292	NULL	-1
ENSG00000200313	NULL	-1
ENSG00000276688	NULL	-1
ENSG00000226995	NULL	-1
ENSG00000230563	NULL	-1
ENSG00000089006	SIMPLE_AND	1
ENSG00000149600	SIMPLE_AND	1
ENSG00000101349	NULL	-1
ENSG00000125787	INCONSISTENT	2
ENSG00000125888	REPRESSED	1
ENSG00000101160	SIMPLE_AND	1
ENSG00000222612	NULL	-1
ENSG00000198900	SIMPLE_AND	1
ENSG00000226648	INCONSISTENT	2
ENSG00000276169	NULL	-1
ENSG00000272407	REPRESSED	1
ENSG00000242748	REPRESSED	1
ENSG00000263989	NULL	-1
ENSG00000228210	NULL	-1
ENSG00000226948	INCONSISTENT	2
ENSG00000171867	SIMPLE_AND	1
ENSG00000171864	NULL	-1
ENSG00000180259	NULL	-1
ENSG00000231071	NULL	-1
ENSG00000278595	BIVALENT	4
ENSG00000101265	BIVALENT	4
ENSG00000244005	SIMPLE_AND	1
ENSG00000125995	SIMPLE_AND	1
ENSG00000131051	SIMPLE_AND	1
ENSG00000225357	NULL	-1
ENSG00000283527	INCONSISTENT	1
ENSG00000214078	SIMPLE_AND	1
ENSG00000185052	NULL	-1
ENSG00000235996	NULL	-1
ENSG00000179447	NULL	-1
ENSG00000232675	NULL	-1
ENSG00000268628	REPRESSED	1
ENSG00000204103	INCONSISTENT	1
ENSG00000229771	NULL	-1
ENSG00000238908	NULL	-1
ENSG00000235102	NULL	-1
ENSG00000132793	INCONSISTENT	2
ENSG00000229398	REPRESSED	1
ENSG00000124177	SIMPLE_AND	1
ENSG00000235088	NULL	-1
ENSG00000273951	NULL	-1
ENSG00000232493	NULL	-1
ENSG00000252386	NULL	-1
ENSG00000212224	INCONSISTENT	1
ENSG00000233352	NULL	-1
ENSG00000124107	NULL	-1
ENSG00000277022	REPRESSED	1
ENSG00000101443	NULL	-1
ENSG00000237464	NULL	-1
ENSG00000237068	NULL	-1
ENSG00000101446	NULL	-1
ENSG00000249139	NULL	-1
ENSG00000232135	NULL	-1
ENSG00000229900	NULL	-1
ENSG00000101448	NULL	-1
ENSG00000201923	NULL	-1
ENSG00000226188	NULL	-1
ENSG00000124116	INCONSISTENT	2
ENSG00000168630	REPRESSED	1
ENSG00000221046	NULL	-1
ENSG00000101457	SIMPLE_AND	1
ENSG00000175063	INCONSISTENT	1
ENSG00000101470	INCONSISTENT	2
ENSG00000168612	SIMPLE_AND	1
ENSG00000230758	NULL	-1
ENSG00000227431	INCONSISTENT	2
ENSG00000124207	SIMPLE_AND	1
ENSG00000124214	SIMPLE_AND	1
ENSG00000226284	NULL	-1
ENSG00000167046	INCONSISTENT	2
ENSG00000101187	SIMPLE_AND	1
ENSG00000277496	INCONSISTENT	1
ENSG00000276317	INCONSISTENT	1
ENSG00000232803	NULL	-1
ENSG00000237687	REPRESSED	1
ENSG00000101188	REPRESSED	1
ENSG00000223669	REPRESSED	1
ENSG00000101189	SIMPLE_AND	1
ENSG00000060491	SIMPLE_AND	1
ENSG00000092758	INCONSISTENT	1
ENSG00000101190	INCONSISTENT	2
ENSG00000233838	NULL	-1
ENSG00000236527	INCONSISTENT	2
ENSG00000101191	SIMPLE_AND	1
ENSG00000273759	INCONSISTENT	1
ENSG00000132622	NULL	-1
ENSG00000101220	SIMPLE_AND	1
ENSG00000101222	INCONSISTENT	1
ENSG00000125817	SIMPLE_AND	1
ENSG00000275491	INCONSISTENT	1
ENSG00000274949	NULL	-1
ENSG00000125843	INCONSISTENT	2
ENSG00000088888	SIMPLE_AND	1
ENSG00000199024	NULL	-1
ENSG00000283320	NULL	-1
ENSG00000260032	SIMPLE_AND	1
ENSG00000277235	INCONSISTENT	2
ENSG00000231470	NULL	-1
ENSG00000237063	INCONSISTENT	1
ENSG00000088367	INCONSISTENT	2
ENSG00000131043	SIMPLE_AND	1
ENSG00000186458	INCONSISTENT	1
ENSG00000272874	INCONSISTENT	2
ENSG00000196476	COMPLEX	4
ENSG00000247315	SIMPLE_AND	1
ENSG00000225377	INCONSISTENT	2
ENSG00000125841	SIMPLE_AND	1
ENSG00000125875	SIMPLE_AND	1
ENSG00000206797	NULL	-1
ENSG00000101266	SIMPLE_AND	1
ENSG00000101276	NULL	-1
ENSG00000278231	NULL	-1
ENSG00000124198	SIMPLE_AND	1
ENSG00000124098	SIMPLE_AND	1
ENSG00000087586	SIMPLE_AND	1
ENSG00000101138	SIMPLE_AND	1
ENSG00000228601	NULL	-1
ENSG00000022277	SIMPLE_AND	1
ENSG00000124103	NULL	-1
ENSG00000280387	NULL	-1
ENSG00000213714	NULL	-1
ENSG00000087589	SIMPLE_AND	1
ENSG00000101247	SIMPLE_AND	1
ENSG00000124201	SIMPLE_AND	1
ENSG00000177410	SIMPLE_AND	1
ENSG00000277830	INCONSISTENT	2
ENSG00000209042	INCONSISTENT	2
ENSG00000274760	INCONSISTENT	2
ENSG00000222365	INCONSISTENT	2
ENSG00000277967	INCONSISTENT	2
ENSG00000212304	INCONSISTENT	2
ENSG00000124171	INCONSISTENT	2
ENSG00000230043	NULL	-1
ENSG00000228663	NULL	-1
ENSG00000259456	INCONSISTENT	2
ENSG00000124217	INCONSISTENT	2
ENSG00000236992	NULL	-1
ENSG00000173418	SIMPLE_AND	1
ENSG00000101343	NULL	-1
ENSG00000241054	NULL	-1
ENSG00000132669	REPRESSED	1
ENSG00000275582	NULL	-1
ENSG00000101236	SIMPLE_AND	1
ENSG00000226608	INCONSISTENT	1
ENSG00000215063	NULL	-1
ENSG00000205300	INCONSISTENT	2
ENSG00000088833	NULL	-1
ENSG00000171222	NULL	-1
ENSG00000101336	REPRESSED	1
ENSG00000124228	SIMPLE_AND	1
ENSG00000101181	SIMPLE_AND	1
ENSG00000101224	SIMPLE_AND	1
ENSG00000149488	NULL	-1
ENSG00000177732	INCONSISTENT	2
ENSG00000170373	NULL	-1
ENSG00000101441	NULL	-1
ENSG00000171940	SIMPLE_AND	1
ENSG00000088854	INCONSISTENT	2
ENSG00000124257	INCONSISTENT	2
ENSG00000125779	SIMPLE_AND	1
ENSG00000089048	INCONSISTENT	2
ENSG00000000419	SIMPLE_AND	1
ENSG00000232358	REPRESSED	1
ENSG00000026559	BIVALENT	4
ENSG00000279835	NULL	-1
ENSG00000168634	NULL	-1
ENSG00000266071	NULL	-1
ENSG00000149651	NULL	-1
ENSG00000124160	SIMPLE_AND	1
ENSG00000213820	NULL	-1
ENSG00000101347	SIMPLE_AND	1
ENSG00000101216	INCONSISTENT	2
ENSG00000197457	SIMPLE_AND	1
ENSG00000243509	NULL	-1
ENSG00000101246	SIMPLE_AND	1
ENSG00000197114	SIMPLE_AND	1
ENSG00000273154	INCONSISTENT	2
ENSG00000274501	NULL	-1
ENSG00000273047	INCONSISTENT	2
ENSG00000125520	SIMPLE_AND	1
ENSG00000229299	NULL	-1
ENSG00000231208	NULL	-1
ENSG00000226217	NULL	-1
ENSG00000088882	INCONSISTENT	1
ENSG00000241690	NULL	-1
ENSG00000258713	NULL	-1
ENSG00000198326	NULL	-1
ENSG00000132635	INCONSISTENT	2
ENSG00000215305	SIMPLE_AND	1
ENSG00000101363	INCONSISTENT	2
ENSG00000125878	INCONSISTENT	1
ENSG00000124243	INCONSISTENT	1
ENSG00000149634	INCONSISTENT	1
ENSG00000244274	SIMPLE_AND	1
ENSG00000196421	NULL	-1
ENSG00000101255	SIMPLE_OR	0
ENSG00000125508	NULL	-1
ENSG00000149599	BIVALENT	4
ENSG00000174306	INCONSISTENT	2
ENSG00000080845	NULL	-1
ENSG00000088899	INCONSISTENT	2
ENSG00000125895	INCONSISTENT	2
ENSG00000132670	SIMPLE_AND	1
ENSG00000244588	INCONSISTENT	2
ENSG00000124203	NULL	-1
ENSG00000078699	INCONSISTENT	2
ENSG00000214200	REPRESSED	1
ENSG00000228958	REPRESSED	1
ENSG00000087460	NULL	-1
ENSG00000229853	NULL	-1
ENSG00000255438	REPRESSED	1
ENSG00000238950	NULL	-1
ENSG00000215448	NULL	-1
ENSG00000251770	NULL	-1
ENSG00000238785	NULL	-1
ENSG00000124181	SIMPLE_AND	1
ENSG00000124208	SIMPLE_AND	1
ENSG00000240849	SIMPLE_AND	1
ENSG00000231742	NULL	-1
ENSG00000234698	INCONSISTENT	2
ENSG00000277449	INCONSISTENT	2
ENSG00000172216	SIMPLE_AND	1
ENSG00000244376	INCONSISTENT	1
ENSG00000231715	INCONSISTENT	1
ENSG00000196396	SIMPLE_AND	1
ENSG00000239742	INCONSISTENT	1
ENSG00000201501	NULL	-1
ENSG00000232043	NULL	-1
ENSG00000208018	NULL	-1
ENSG00000221091	NULL	-1
ENSG00000231302	NULL	-1
ENSG00000233077	INCONSISTENT	1
ENSG00000213979	NULL	-1
ENSG00000197122	SIMPLE_OR	0
ENSG00000234832	INCONSISTENT	2
ENSG00000132661	SIMPLE_AND	1
ENSG00000125812	INCONSISTENT	2
ENSG00000125814	INCONSISTENT	2
ENSG00000201728	NULL	-1
ENSG00000125823	NULL	-1
ENSG00000125831	NULL	-1
ENSG00000233015	NULL	-1
ENSG00000227063	NULL	-1
ENSG00000118702	NULL	-1
ENSG00000101333	INCONSISTENT	1
ENSG00000243961	NULL	-1
ENSG00000132623	NULL	-1
ENSG00000276525	NULL	-1
ENSG00000230506	NULL	-1
ENSG00000232448	NULL	-1
ENSG00000215452	REPRESSED	1
ENSG00000283757	REPRESSED	1
ENSG00000225849	NULL	-1
ENSG00000184617	NULL	-1
ENSG00000149635	NULL	-1
ENSG00000158296	INCONSISTENT	2
ENSG00000273893	INCONSISTENT	2
ENSG00000124091	REPRESSED	1
ENSG00000101180	BIVALENT	4
ENSG00000188559	INCONSISTENT	2
ENSG00000125991	SIMPLE_AND	1
ENSG00000101084	SIMPLE_AND	1
ENSG00000244687	SIMPLE_AND	1
ENSG00000149451	NULL	-1
ENSG00000124140	INCONSISTENT	2
ENSG00000125844	BIVALENT	5
ENSG00000101049	INCONSISTENT	1
ENSG00000149474	INCONSISTENT	2
ENSG00000125780	NULL	-1
ENSG00000166948	NULL	-1
ENSG00000207305	NULL	-1
ENSG00000125835	SIMPLE_AND	1
ENSG00000256566	INCONSISTENT	2
ENSG00000274309	INCONSISTENT	2
ENSG00000199266	SIMPLE_AND	1
ENSG00000170471	SIMPLE_AND	1
ENSG00000275453	NULL	-1
ENSG00000231307	NULL	-1
ENSG00000213959	REPRESSED	1
ENSG00000277965	REPRESSED	1
ENSG00000101438	REPRESSED	1
ENSG00000101442	SIMPLE_AND	1
ENSG00000199691	NULL	-1
ENSG00000215529	NULL	-1
ENSG00000149646	INCONSISTENT	2
ENSG00000101203	NULL	-1
ENSG00000182931	NULL	-1
ENSG00000284193	NULL	-1
ENSG00000235018	NULL	-1
ENSG00000265306	INCONSISTENT	2
ENSG00000283078	INCONSISTENT	2
ENSG00000130699	SIMPLE_AND	1
ENSG00000215595	NULL	-1
ENSG00000124143	REPRESSED	1
ENSG00000158901	NULL	-1
ENSG00000230860	NULL	-1
ENSG00000124155	SIMPLE_AND	1
ENSG00000182035	REPRESSED	1
ENSG00000241721	INCONSISTENT	1
ENSG00000236352	INCONSISTENT	1
ENSG00000265595	NULL	-1
ENSG00000019186	REPRESSED	1
ENSG00000275877	NULL	-1
ENSG00000274385	NULL	-1
ENSG00000064787	NULL	-1
ENSG00000215251	SIMPLE_AND	1
ENSG00000172315	INCONSISTENT	2
ENSG00000101161	SIMPLE_AND	1
ENSG00000061656	INCONSISTENT	2
ENSG00000198185	INCONSISTENT	1
ENSG00000100983	SIMPLE_AND	1
ENSG00000078814	INCONSISTENT	2
ENSG00000207635	NULL	-1
ENSG00000283441	NULL	-1
ENSG00000100991	SIMPLE_AND	1
ENSG00000202150	NULL	-1
ENSG00000124097	NULL	-1
ENSG00000124092	SIMPLE_AND	1
ENSG00000124253	INCONSISTENT	1
ENSG00000227297	NULL	-1
ENSG00000124256	NULL	-1
ENSG00000101040	SIMPLE_AND	1
ENSG00000196090	NULL	-1
ENSG00000149679	INCONSISTENT	2
ENSG00000235621	NULL	-1
ENSG00000232907	INCONSISTENT	2
ENSG00000238034	NULL	-1
ENSG00000225127	NULL	-1
ENSG00000174403	REPRESSED	1
ENSG00000223891	INCONSISTENT	2
ENSG00000232406	BIVALENT	4
ENSG00000203971	NULL	-1
ENSG00000275852	NULL	-1
ENSG00000225708	NULL	-1
ENSG00000270411	NULL	-1
ENSG00000124237	NULL	-1
ENSG00000124227	BIVALENT	4
ENSG00000101017	BIVALENT	4
ENSG00000229957	NULL	-1
ENSG00000273555	NULL	-1
ENSG00000124159	NULL	-1
ENSG00000196839	INCONSISTENT	1
ENSG00000283440	NULL	-1
ENSG00000132832	NULL	-1
ENSG00000064205	NULL	-1
ENSG00000167098	NULL	-1
ENSG00000078898	NULL	-1
ENSG00000167104	NULL	-1
ENSG00000214245	NULL	-1
ENSG00000186191	NULL	-1
ENSG00000131050	REPRESSED	1
ENSG00000237662	NULL	-1
ENSG00000224876	NULL	-1
ENSG00000131059	NULL	-1
ENSG00000198183	REPRESSED	1
ENSG00000233106	REPRESSED	1
ENSG00000125999	REPRESSED	1
ENSG00000233146	REPRESSED	1
ENSG00000125997	NULL	-1
ENSG00000101391	SIMPLE_AND	1
ENSG00000101400	SIMPLE_AND	1
ENSG00000186190	REPRESSED	1
ENSG00000088305	SIMPLE_AND	1
ENSG00000274414	INCONSISTENT	2
ENSG00000100994	INCONSISTENT	2
ENSG00000274507	INCONSISTENT	1
ENSG00000276952	NULL	-1
ENSG00000100997	INCONSISTENT	2
ENSG00000227379	NULL	-1
ENSG00000101440	NULL	-1
ENSG00000214185	INCONSISTENT	2
ENSG00000250917	NULL	-1
ENSG00000236456	NULL	-1
ENSG00000101444	SIMPLE_OR	0
ENSG00000272945	NULL	-1
ENSG00000234087	NULL	-1
ENSG00000201498	NULL	-1
ENSG00000234933	NULL	-1
ENSG00000236388	NULL	-1
ENSG00000231795	NULL	-1
ENSG00000207997	NULL	-1
ENSG00000181741	NULL	-1
ENSG00000277558	NULL	-1
ENSG00000206582	INCONSISTENT	1
ENSG00000101460	NULL	-1
ENSG00000101464	NULL	-1
ENSG00000231034	NULL	-1
ENSG00000125971	SIMPLE_AND	1
ENSG00000078747	SIMPLE_AND	1
ENSG00000101003	SIMPLE_AND	1
ENSG00000125798	INCONSISTENT	1
ENSG00000237396	NULL	-1
ENSG00000230400	INCONSISTENT	1
ENSG00000283072	INCONSISTENT	1
ENSG00000215553	NULL	-1
ENSG00000236474	NULL	-1
ENSG00000252422	NULL	-1
ENSG00000132664	INCONSISTENT	2
ENSG00000265137	NULL	-1
ENSG00000225419	NULL	-1
ENSG00000089050	INCONSISTENT	2
ENSG00000214612	INCONSISTENT	1
ENSG00000101310	SIMPLE_AND	1
ENSG00000232388	SIMPLE_AND	1
ENSG00000243702	NULL	-1
ENSG00000221806	NULL	-1
ENSG00000232136	NULL	-1
ENSG00000233993	NULL	-1
ENSG00000125826	SIMPLE_AND	1
ENSG00000026036	INCONSISTENT	2
ENSG00000258366	SIMPLE_AND	1
ENSG00000252064	REPRESSED	1
ENSG00000266666	NULL	-1
ENSG00000231005	NULL	-1
ENSG00000054796	NULL	-1
ENSG00000101146	SIMPLE_AND	1
ENSG00000228995	NULL	-1
ENSG00000218018	INCONSISTENT	2
ENSG00000132819	SIMPLE_AND	1
ENSG00000101019	SIMPLE_AND	1
ENSG00000101473	SIMPLE_AND	1
ENSG00000204548	NULL	-1
ENSG00000180424	NULL	-1
ENSG00000180383	REPRESSED	1
ENSG00000088320	REPRESSED	1
ENSG00000233354	BIVALENT	4
ENSG00000101294	SIMPLE_AND	1
ENSG00000101337	SIMPLE_AND	1
ENSG00000101350	INCONSISTENT	2
ENSG00000277692	INCONSISTENT	2
ENSG00000171456	SIMPLE_AND	1
ENSG00000197183	SIMPLE_AND	1
ENSG00000236772	NULL	-1
ENSG00000277301	NULL	-1
ENSG00000196562	REPRESSED	1
ENSG00000130589	INCONSISTENT	2
ENSG00000166913	SIMPLE_AND	1
ENSG00000101104	INCONSISTENT	2
ENSG00000025772	SIMPLE_AND	1
ENSG00000252021	NULL	-1
ENSG00000124134	REPRESSED	1
ENSG00000168703	NULL	-1
ENSG00000124102	NULL	-1
ENSG00000124233	NULL	-1
ENSG00000124157	NULL	-1
ENSG00000227477	INCONSISTENT	2
ENSG00000101109	SIMPLE_AND	1
ENSG00000215545	NULL	-1
ENSG00000237929	NULL	-1
ENSG00000236121	NULL	-1
ENSG00000252649	NULL	-1
ENSG00000212717	NULL	-1
ENSG00000131068	NULL	-1
ENSG00000212134	NULL	-1
ENSG00000180483	NULL	-1
ENSG00000280350	NULL	-1
ENSG00000278410	NULL	-1
ENSG00000125813	NULL	-1
ENSG00000285230	INCONSISTENT	2
ENSG00000131061	INCONSISTENT	2
ENSG00000125846	INCONSISTENT	2
ENSG00000089199	INCONSISTENT	1
ENSG00000215589	REPRESSED	1
ENSG00000089195	INCONSISTENT	2
ENSG00000125885	SIMPLE_AND	1
ENSG00000207380	NULL	-1
ENSG00000231961	NULL	-1
ENSG00000278719	INCONSISTENT	2
ENSG00000275632	NULL	-1
ENSG00000263755	NULL	-1
ENSG00000088766	SIMPLE_AND	1
ENSG00000278192	REPRESSED	1
ENSG00000233402	NULL	-1
ENSG00000125872	NULL	-1
ENSG00000202380	REPRESSED	1
ENSG00000234241	INCONSISTENT	1
ENSG00000271565	NULL	-1
ENSG00000276915	NULL	-1
ENSG00000088812	SIMPLE_AND	1
ENSG00000230568	NULL	-1
ENSG00000125861	NULL	-1
ENSG00000088826	INCONSISTENT	1
ENSG00000230176	INCONSISTENT	1
ENSG00000101311	NULL	-1
ENSG00000201363	REPRESSED	1
ENSG00000266151	NULL	-1
ENSG00000089091	INCONSISTENT	2
ENSG00000101898	INCONSISTENT	2
ENSG00000101126	SIMPLE_AND	1
ENSG00000175121	REPRESSED	1
ENSG00000088881	BIVALENT	4
ENSG00000131044	BIVALENT	4
ENSG00000196132	BIVALENT	4
ENSG00000125522	NULL	-1
ENSG00000278171	NULL	-1
ENSG00000232852	NULL	-1
ENSG00000274727	INCONSISTENT	2
ENSG00000203880	SIMPLE_AND	1
ENSG00000149656	NULL	-1
ENSG00000213882	NULL	-1
ENSG00000228935	NULL	-1
ENSG00000230492	NULL	-1
ENSG00000234646	NULL	-1
ENSG00000132671	NULL	-1
ENSG00000178726	INCONSISTENT	2
ENSG00000279447	NULL	-1
ENSG00000125810	INCONSISTENT	1
ENSG00000233746	INCONSISTENT	2
ENSG00000279164	INCONSISTENT	2
ENSG00000201527	INCONSISTENT	1
ENSG00000234139	INCONSISTENT	2
ENSG00000171700	SIMPLE_AND	1
ENSG00000274034	INCONSISTENT	2
ENSG00000171695	INCONSISTENT	1
ENSG00000279082	NULL	-1
ENSG00000230387	INCONSISTENT	1
ENSG00000237767	NULL	-1
ENSG00000280229	NULL	-1
ENSG00000229873	INCONSISTENT	2
ENSG00000228340	REPRESSED	1
ENSG00000231290	REPRESSED	1
ENSG00000232645	INCONSISTENT	2
ENSG00000203999	INCONSISTENT	1
ENSG00000176659	NULL	-1
ENSG00000235590	INCONSISTENT	1
ENSG00000174407	REPRESSED	1
ENSG00000229766	INCONSISTENT	2
ENSG00000228705	INCONSISTENT	2
ENSG00000237595	INCONSISTENT	2
ENSG00000196756	SIMPLE_AND	1
ENSG00000226308	REPRESSED	1
ENSG00000259974	NULL	-1
ENSG00000232442	INCONSISTENT	2
ENSG00000224397	NULL	-1
ENSG00000174365	INCONSISTENT	2
ENSG00000228812	NULL	-1
ENSG00000273619	INCONSISTENT	2
ENSG00000238102	NULL	-1
ENSG00000273148	INCONSISTENT	2
ENSG00000234684	INCONSISTENT	2
ENSG00000183798	REPRESSED	1
ENSG00000266908	NULL	-1
ENSG00000205181	NULL	-1
ENSG00000225640	NULL	-1
ENSG00000225831	INCONSISTENT	1
ENSG00000235820	INCONSISTENT	1
ENSG00000125772	INCONSISTENT	2
ENSG00000233578	NULL	-1
ENSG00000203896	NULL	-1
ENSG00000279610	NULL	-1
ENSG00000268858	INCONSISTENT	2
ENSG00000183260	INCONSISTENT	2
ENSG00000101150	SIMPLE_AND	1
ENSG00000101152	SIMPLE_AND	1
ENSG00000199805	NULL	-1
ENSG00000283206	NULL	-1
ENSG00000216141	NULL	-1
ENSG00000283513	NULL	-1
ENSG00000216195	NULL	-1
ENSG00000275842	NULL	-1
ENSG00000198276	SIMPLE_AND	1
ENSG00000284433	INCONSISTENT	1
ENSG00000207554	INCONSISTENT	1
ENSG00000280213	INCONSISTENT	2
ENSG00000196700	INCONSISTENT	2
ENSG00000130590	INCONSISTENT	2
ENSG00000225622	NULL	-1
ENSG00000273998	INCONSISTENT	2
ENSG00000275728	NULL	-1
ENSG00000226229	NULL	-1
ENSG00000089177	INCONSISTENT	2
ENSG00000233508	NULL	-1
ENSG00000101251	NULL	-1
ENSG00000212247	NULL	-1
ENSG00000172264	NULL	-1
ENSG00000230935	NULL	-1
ENSG00000234187	NULL	-1
ENSG00000239923	NULL	-1
ENSG00000125848	NULL	-1
ENSG00000199570	NULL	-1
ENSG00000227563	NULL	-1
ENSG00000227927	NULL	-1
ENSG00000213950	NULL	-1
ENSG00000235914	NULL	-1
ENSG00000237832	NULL	-1
ENSG00000199803	NULL	-1
ENSG00000201180	NULL	-1
ENSG00000222500	NULL	-1
ENSG00000225181	NULL	-1
ENSG00000224274	NULL	-1
ENSG00000101353	INCONSISTENT	2
ENSG00000185513	NULL	-1
ENSG00000118705	SIMPLE_AND	1
ENSG00000204663	NULL	-1
ENSG00000228476	NULL	-1
ENSG00000240108	NULL	-1
ENSG00000283529	INCONSISTENT	1
ENSG00000243995	NULL	-1
ENSG00000277112	INCONSISTENT	2
ENSG00000283443	NULL	-1
ENSG00000242507	NULL	-1
ENSG00000183566	REPRESSED	1
ENSG00000204547	NULL	-1
ENSG00000283142	NULL	-1
ENSG00000124224	NULL	-1
ENSG00000282826	INCONSISTENT	2
ENSG00000243543	NULL	-1
ENSG00000227906	NULL	-1
ENSG00000132639	NULL	-1
ENSG00000101346	SIMPLE_AND	1
ENSG00000251883	NULL	-1
ENSG00000170191	INCONSISTENT	2
ENSG00000213742	INCONSISTENT	2
ENSG00000242236	NULL	-1
ENSG00000236542	NULL	-1
ENSG00000130684	INCONSISTENT	2
ENSG00000278383	NULL	-1
ENSG00000226465	INCONSISTENT	2
ENSG00000230772	NULL	-1
ENSG00000175170	REPRESSED	1
ENSG00000275048	NULL	-1
ENSG00000250090	NULL	-1
ENSG00000274973	NULL	-1
ENSG00000126001	SIMPLE_AND	1
ENSG00000230155	NULL	-1
ENSG00000101076	REPRESSED	1
ENSG00000064601	SIMPLE_AND	1
ENSG00000101210	SIMPLE_OR	0
ENSG00000231977	INCONSISTENT	1
ENSG00000075043	REPRESSED	1
ENSG00000166619	SIMPLE_AND	1
ENSG00000053438	NULL	-1
ENSG00000276603	INCONSISTENT	2
ENSG00000235044	INCONSISTENT	2
ENSG00000274469	REPRESSED	1
ENSG00000228234	REPRESSED	1
ENSG00000225759	NULL	-1
ENSG00000204117	REPRESSED	1
ENSG00000101004	BIVALENT	4
ENSG00000125510	INCONSISTENT	2
ENSG00000229539	INCONSISTENT	2
ENSG00000088827	NULL	-1
ENSG00000267124	NULL	-1
ENSG00000141934	INCONSISTENT	1
ENSG00000282535	NULL	-1
ENSG00000282458	NULL	-1
ENSG00000099812	NULL	-1
ENSG00000282591	NULL	-1
ENSG00000282508	NULL	-1
ENSG00000282416	NULL	-1
ENSG00000266971	NULL	-1
ENSG00000274177	NULL	-1
ENSG00000282137	NULL	-1
ENSG00000267792	NULL	-1
ENSG00000282059	NULL	-1
ENSG00000282051	NULL	-1
ENSG00000282339	INCONSISTENT	1
ENSG00000282807	NULL	-1
ENSG00000064687	SIMPLE_AND	1
